sleep_hours,study_hours,academic_pressure,peer_pressure,financial_stress,physical_activity,diet_quality,screen_time,attendance,social_support,stress_level
8.020293379023947,6.008858580256555,5,5,2,0.3693182190756825,3,4.716758033978945,100.0,8,Low
5.650796641257463,4.1285285140490675,8,8,9,1.6691198656167034,3,3.31418887135138,61.73936286610828,7,High
7.032583313775474,2.4424822163623867,8,2,6,3.337806455426785,2,8.668404071712548,80.30870340675912,6,Medium
7.429560864115204,3.416346383513441,4,9,8,1.0363099431481668,5,6.196796015240838,80.95988569365203,5,High
5.3876834341063,4.337490368782584,1,6,1,0.9338667285266895,3,3.7013792492592206,83.25515493382974,4,Low
6.42856957272584,3.6140080871186173,1,9,5,2.0612123713947548,3,4.440569421359255,95.015304243744,7,Low
3.0,4.308133988669554,4,2,1,2.1111831433572443,2,8.722514747961057,80.33789217806068,3,Medium
5.270734830398852,2.1189896103809507,6,3,10,2.3774647190539864,4,3.107448736539939,84.11748537268713,8,Medium
6.196918218328207,3.754041236054117,8,8,8,1.886261426815361,3,1.471103655538883,100.0,2,High
5.002660181642181,1.3794282546425296,6,1,8,2.0718641644583338,1,5.582013724927628,83.88707092394694,1,High
8.458893564717963,3.3331609079769495,9,10,1,1.6491152263710007,1,5.62728073481564,100.0,2,High
4.783830346447241,2.1441385378028155,9,7,9,0.7242038447000358,4,6.33206914677972,90.01987657388833,9,High
5.97194661596362,2.3967050861153503,2,7,2,1.928608131689349,5,6.345251521743905,79.4629100692415,5,Low
6.656888692743309,5.354139762815656,10,1,9,2.7245969964424637,2,8.541411301467598,77.7926601282457,8,High
8.229527946879339,5.136965180891403,1,9,1,2.515054626352334,1,1.5637250192479284,84.92727405000294,3,Low
4.776965418584673,4.413707181360765,2,8,10,0.2557578730607126,1,2.594393610709334,73.73526875253442,7,High
7.895796502585951,1.8615308529911316,5,4,9,2.2519253633090828,4,6.324406667892375,76.361340336043,2,Medium
6.512279673223505,3.025387325457797,4,10,4,1.1072304741428307,5,2.7887489965711194,80.76939398974221,8,Low
5.322189618742459,5.319646549968775,4,5,9,3.3921640052213817,5,2.0868240534812728,87.93343541927229,7,Medium
7.054524169115925,3.712575370459857,9,2,7,2.3262697829283803,4,8.731689104570542,100.0,5,Medium
6.738871634688164,6.978994309972541,8,9,6,2.8962839601306065,1,1.7601157366714255,80.15045573201738,4,High
5.7797397474094465,4.089976759091558,6,6,5,2.02116814441486,2,4.297455925778709,89.61518046378113,1,High
6.583762501988023,3.788073674735047,1,3,9,1.9339450011025228,1,4.881265097537191,68.72102153417949,5,Medium
6.037623683765887,3.036325303696248,2,7,2,3.4958449176532467,5,7.6182732839265555,95.60288640887316,9,Low
6.636220814301498,3.7003113571734234,6,9,2,2.972774396625016,1,1.2623938834350588,67.78317425073044,10,Low
7.294556809425256,3.271295245429184,2,3,9,2.1178586522475475,2,5.830950303012498,92.98386472101434,4,Medium
8.403220179374422,4.562163015032885,10,2,3,1.8003335738626018,3,3.2192458834798443,84.19075046718197,9,Low
5.014621401407782,4.935053475191876,5,7,8,0.2928252744691302,1,6.2552224251849005,83.7934705726021,2,High
9.05964004958752,2.3210158092380757,5,7,9,2.3245675348741397,4,3.1863845479462816,81.99735282081168,4,Medium
4.157494640572998,1.503150569663333,6,4,8,1.8738960306802852,3,8.144612512371555,71.98747375607903,9,Medium
6.3178578859573005,0.745691940345055,6,9,4,2.553956047082276,4,3.1980599631474895,72.51729490131197,4,Medium
7.205980647781492,4.261986990368816,6,8,1,2.8578188415347863,4,0.07604058822016668,93.36520156038982,5,Low
6.837190241282039,1.8449500907391896,2,1,4,3.2329210950472467,4,3.422301500517398,85.11936780181388,8,Low
5.752760576215287,0.2706641105712757,10,1,9,2.3369929108944043,1,4.47739977886221,81.92443264818738,1,High
6.25025329957127,4.082867906796446,3,5,2,0.9536395348717948,5,7.164707746324618,89.43397950636057,1,Low
5.9083988784094,7.239499276149186,6,6,3,0.0,3,2.4831703388701585,86.01310283221252,9,Medium
5.792762291666946,3.49089363269016,8,3,10,1.1753001396432086,2,2.5227077457718488,77.0706845006012,9,High
7.51952251642523,4.757736161677463,1,9,8,3.3334884995050675,5,6.921155807417969,100.0,4,Medium
6.928418583158057,3.6227440378213474,1,10,6,3.823491469299441,1,2.249549764075588,92.40756378503107,2,Medium
5.668508485687215,3.351665520213286,2,6,8,1.7620992482308244,4,4.642033117216618,86.27068573359556,9,Low
7.579519850519901,4.878614724481653,6,4,7,0.5390407457176487,2,4.682697633061975,79.8638869778606,4,High
6.868759425051931,3.064588183717023,9,7,5,1.35158642499716,3,5.4351590726859245,94.5275968919419,6,High
7.475434542606752,3.9010884711078546,4,8,9,3.137805822697871,5,3.5003035792347994,77.12432130273905,1,High
7.255554610308335,3.9825467092940205,3,9,4,1.4089868264728933,5,3.146011226650874,76.28225259030737,9,Low
5.505205986893513,2.497864319535427,8,6,6,2.589123947667514,2,5.669788883504585,100.0,5,High
5.827782751763636,4.988063524304784,10,6,2,2.1685583012980354,1,3.2080082936604284,85.30675176070709,3,High
7.396752326147914,3.237560364956887,9,8,2,2.710003259037054,3,2.280061619761651,77.36650813284888,4,Medium
7.232444318520158,2.3663822607607328,5,5,2,3.818010998947038,2,7.455599975703371,85.05685698039677,1,Medium
6.474918087243022,4.304764765355605,9,3,10,2.5897814755343385,4,5.976190762758365,93.50186553848376,9,High
6.640792859970539,2.152298027313444,2,3,7,2.1469162766379295,3,8.53500479153068,91.21254453955193,8,Low
8.03319787494611,3.542271736053692,3,6,2,3.9283735658089194,5,6.567935302433892,94.74262263086452,4,Low
5.790114333397004,3.4863215050336946,7,2,2,2.3495521016250613,2,2.4637126967370033,72.5044409726052,2,Medium
7.156516857404045,5.128843348747367,7,6,9,1.2070525026683994,5,5.192738480119991,94.49149161674845,9,Medium
6.257368817079327,4.2120473493199295,6,6,7,2.6874652897694853,5,2.968743490563508,83.20941223948853,4,Medium
6.238782556127336,3.462459561882284,6,8,3,2.4474555421329707,5,1.6967808065634324,85.89100766703876,9,Low
7.818532222384628,4.726649448800431,2,7,3,1.6920976577294002,1,4.105601213860033,97.09494493644779,10,Low
7.490499618785636,5.5853113235259695,10,8,7,1.4824139475337266,5,6.9630657505982425,92.0272567327129,3,High
7.476211563200766,4.3367154595277935,6,9,5,1.7017405126850922,4,5.549825421575014,88.5105248095468,7,Medium
8.066574568585194,3.515528929765071,4,6,10,1.4681106424982433,4,2.218211737482458,65.16003316853045,7,Medium
6.525204609959311,1.5322456514747607,3,3,6,1.7342401812871082,3,4.035316849574526,84.54498144619714,10,Low
7.318343565553957,1.9023295053869411,2,10,8,1.1572033977581384,5,4.71426682931604,77.153246124295,4,Medium
6.127679892087853,3.0421629434679986,1,3,9,2.3861546881598157,5,1.6217750920583103,92.11045304397364,2,Low
6.88899962298613,2.5857316967610755,5,1,1,2.3112013139588194,2,6.426344730497224,94.90958187035662,9,Low
6.343828334758778,3.219543045521831,2,5,3,2.345201777229469,1,4.542529947482496,81.97968977217236,4,Low
6.616395157991262,3.584974887345661,2,4,7,1.937630660563346,3,2.218810278135885,78.32958524211313,8,Low
7.214188430524296,4.294539131535096,7,9,6,1.822336743974938,5,2.1056528125178646,100.0,2,High
5.518135180119833,3.394251832911363,8,9,7,3.442005797653515,2,7.201327889843222,78.96852432986306,8,High
9.010864730822552,4.229752465739303,10,5,8,2.0674058868378027,1,4.2383739357085615,73.05462492963748,10,High
5.292779142200358,3.5967116222151803,8,10,6,3.2637668460554767,3,7.380704057912823,76.67328846981056,5,High
5.042973664654721,0.536800150469193,4,4,3,1.0035840168336865,3,8.14431095980543,79.4500061188579,7,Low
7.889733048200082,2.0909969092718685,1,7,2,2.5891778342013785,5,7.044896545711849,76.38636947050452,7,Low
7.449995232755523,3.2838686664175767,7,6,7,1.2652969633399844,3,3.9331365067650186,93.45391383278073,9,Medium
7.248943780462586,1.6854578857383387,1,4,1,1.4438480717066655,2,0.004305760865438657,63.02086554425989,3,Low
7.254014611117136,4.399893094994306,4,10,3,1.5880941600724485,3,5.625992609069657,76.17439588554471,10,Low
6.485303872583702,5.796126248515546,8,2,4,1.5254010313962216,4,9.183152739557096,84.52502554545137,4,Medium
5.423294754217002,5.328142777545975,2,1,1,1.5303953435181492,2,4.9292198436523496,87.10246220002293,10,Low
6.590965469832471,3.179835693604688,6,4,5,3.217275089890565,1,1.0203689624017058,100.0,4,Low
5.687405946185466,5.7360892052749275,6,4,10,2.04541117311764,1,3.650243007139765,100.0,10,Medium
7.670143680101301,3.7230011858031675,9,1,3,2.225055389209609,5,4.63253345046639,68.99262844055457,5,Low
6.323531142197433,2.994371043322941,5,6,2,1.5428400364485504,5,2.8040228651604053,65.9195205943042,6,Low
5.509403363848986,2.5798960046885906,10,4,3,2.856939303718109,4,0.0,85.24971262371,3,Medium
6.114336990016408,3.0462954702678076,4,1,8,2.3550562782389197,1,4.80429845956975,78.26814763536912,4,Medium
6.9955177451307495,2.917734772188157,5,1,6,1.6910713556502617,1,3.430247507284747,73.07973658016815,3,Medium
5.82353053663523,3.7556243335632313,10,1,7,0.41571610737335685,1,8.54538332179983,85.16120897460654,2,High
5.513335525320282,3.7408609715747967,5,8,6,2.2162964584018705,1,5.202066975965592,87.30697318334434,10,Medium
6.792424653790294,3.5045690302301216,8,10,6,2.5756795225354585,3,5.939157793796784,76.61031560355822,9,High
6.793959885330468,4.155407254619525,10,8,3,1.0211521616766537,2,4.761827713007881,78.75915254962506,1,High
5.891668189554644,5.2859694121795116,8,2,8,1.7046053813008377,2,5.187466606347707,77.37958472612351,2,High
5.934754033258013,4.9243312031619855,2,7,7,2.537160501460956,4,1.695401423275713,80.8850875877872,8,Low
6.778459924829163,1.2726530473251447,7,8,7,0.4290719428782326,3,2.9196673895574214,90.41444099389737,7,Medium
4.762298790203211,0.0,8,8,6,1.3511478165901103,1,7.177229402638704,74.22094138848414,1,High
4.8110434707481335,4.90147986685891,6,10,5,2.3769089416264015,1,5.418923939460393,78.59315006502399,5,High
5.637866934497077,1.4496819523768685,5,7,10,3.10501843885161,5,4.202986164234972,81.00717856914498,10,Medium
6.243863417945783,3.1628518971609747,9,5,8,4.185779812271168,5,5.972342482931748,84.9324759484486,6,High
6.873089078717605,1.7448304609109608,3,1,5,3.9586547683670905,4,6.011723819681187,87.75984492912472,5,Low
8.270427460339462,0.7970293436299705,10,9,9,2.143769482316009,1,8.981789265888414,100.0,4,High
7.529191547842423,4.312194092307182,4,7,9,1.5157731185180476,4,5.326132687771155,90.7212571760839,1,High
6.308073764043887,4.63873274045397,9,2,1,2.923122267770886,3,2.8749848489793983,90.95931347039166,7,Low
6.477180550516773,2.6352343989099207,6,6,6,1.4564070762763426,2,4.768607034168665,82.33386986720463,9,Medium
5.296964762434629,0.0,8,2,7,1.2379047150543485,1,6.2151312542427535,75.20134204302568,6,High
6.477784236809132,2.680633327621276,7,1,3,1.6947339476348995,3,6.991318022857405,79.71785985150217,3,Medium
6.153609633295834,4.08770600810382,2,7,7,1.5693266998228932,1,1.7699362557442413,77.89667509785109,10,Low
6.8872622724057075,1.2816326468388066,3,2,7,2.4126306230658754,5,5.507413438983626,88.92230675554566,4,Low
5.507322867737212,3.7750398796687334,1,2,2,1.397598377865639,4,3.2054901450037674,68.48718576376267,10,Low
7.123215817089407,3.4770352262405066,9,5,7,2.0851220572978146,5,3.8667361507611155,90.92533719587244,5,Medium
8.339286695603093,4.3689372494016325,7,5,1,3.5949534514053205,2,6.691679248486784,83.82760410563975,1,Medium
6.369487821851771,3.6793705526212297,1,7,5,2.122140714074048,5,6.4924970788637975,92.33348232689038,5,Low
6.98205406651873,2.040396588677667,3,1,9,3.516742288121778,1,3.643695077604882,77.76091810845726,1,Medium
7.328172790053335,5.294857252496737,4,8,7,3.202056601065949,5,4.684315957919834,75.98630285157755,9,Low
6.0185354337369965,3.2622056404595448,4,3,7,2.5920402367006328,1,3.927836409758293,80.93331280961556,7,Low
6.7689109781725,3.4590431907351022,5,4,2,1.6458472100614796,2,10.783405979913535,80.69350747246173,3,Medium
6.5151108809381535,2.100098061390206,3,9,8,3.040507977349104,5,5.556716332890725,93.0634841107493,9,Low
6.617211318258598,2.8350766232127347,3,4,3,1.7500250813619262,4,3.32103681745442,92.96804833057065,2,Low
5.57238825937344,2.1727959289596486,1,10,8,1.997990344973039,4,7.644334292442252,100.0,7,Medium
6.529412209110731,3.2405809101148657,7,5,3,2.330198674165594,4,7.714922731366598,80.04507855482103,9,Low
7.097597949494539,6.067562720213515,10,7,10,1.9946325276065184,5,8.583341421047068,51.524494035124064,6,High
8.24137232935405,1.4421482856029657,1,4,7,1.279732281589463,5,9.175987365020188,80.90577426969182,10,Low
7.6511249913022485,1.0796579031848883,2,1,2,0.4729010850171307,5,6.415429765732258,87.30657925208357,5,Low
9.083818949013867,5.706755491240413,4,9,4,2.9591329303254787,1,4.300296512443744,92.14530691052168,7,Low
5.579182924534341,3.1860144842722007,4,4,6,2.5703421268063606,2,4.594766464791361,88.0360427128372,6,Medium
7.546784764064814,2.496390892010125,5,9,9,0.279389007503658,4,4.415849396786914,80.03722466910301,5,High
6.720010406886022,5.059857031094115,2,6,5,1.2532126504631433,1,4.192489265641947,100.0,2,Medium
9.127763519861206,2.591576690394704,4,1,9,2.1790654292733844,4,7.479873614577182,74.66264199437774,8,Low
5.5300420575738185,6.239014570320404,1,3,5,2.442572353560568,1,5.001441813871952,82.25355151438163,7,Low
5.492333789383069,4.516888807008904,2,2,10,0.4815463410329084,5,6.942843729632412,74.20090159139193,6,Medium
5.780728825467174,2.768132887781446,1,9,8,1.9107613334575784,4,6.35303310956198,85.19576762090172,5,Medium
3.951325130828232,6.735962319898255,10,1,1,2.5396545952539644,5,2.8026900737558327,100.0,5,Medium
5.8690939739830865,2.5914276154949922,10,9,7,1.6484881981007198,4,1.5656466602754326,83.59074076101187,9,High
5.5890408061355625,4.613143058013961,4,9,4,2.2558296484343936,3,2.52667406662987,83.6520014790652,1,High
6.680472543771449,3.948938870609738,4,8,5,1.5124481179555231,1,4.1465872645384225,68.04037991622741,9,Medium
6.910107170932592,5.452611934098197,7,8,6,2.9091963516995216,3,5.26865620053575,82.13007814209001,6,High
8.751405007059063,5.8422667950902785,10,1,5,1.2007142861337288,1,3.7033993453112313,96.50487050033351,4,Medium
7.6405086058232605,3.54800622359865,9,8,1,0.85792176090562,2,6.406130293482203,82.49763834342926,10,Medium
5.807715613205116,2.369873194480725,9,10,9,2.0289268640615505,4,3.9446296111660812,81.8220978608769,7,High
5.42190239438197,4.189958214408675,5,3,2,0.5664740277115043,2,5.513914876367889,96.05714575843294,9,Low
7.090303005807807,2.483426945371841,10,7,9,0.0,2,5.235163361323773,81.86435887029435,5,High
4.915720151575229,6.5200808712899345,1,1,10,3.0837352980540134,1,8.468866183574773,97.92053632227123,5,Medium
8.697750519025224,3.7048029966241063,1,1,2,1.0157755184391812,3,3.0495181497994546,72.15360404612255,8,Low
7.915328144865544,2.952017673031837,6,10,9,0.6663484174161873,5,9.416838182309409,91.7785397484103,7,High
5.936989217474355,3.7770204587973626,2,5,6,1.1882412230503918,1,3.811300294520791,100.0,8,Low
4.444238565090947,1.4793105657054553,8,5,9,1.1433493685892047,5,2.319886219278381,95.07856897454913,10,Medium
8.124646848998495,2.0425789422340226,9,8,6,1.857888538836456,2,4.5661700191469246,66.32726448364726,2,High
6.362552185696859,5.300620861916638,4,7,6,0.9065132663140332,5,11.480278297273614,78.61696758569116,9,Medium
7.985379574368154,2.514658581542906,5,8,2,2.4981861422561553,3,6.79041047003725,82.58048475342217,3,Medium
4.58668680944676,1.9296335259770907,8,6,8,2.646234131157715,1,6.205928206882524,95.0995549670708,6,High
5.780749972455473,4.304979128790929,3,6,3,0.7250085493844647,3,6.590373723283041,71.68381883788564,6,Medium
6.50629243966182,5.278556231994496,5,2,7,1.3819033770516125,3,3.4608130709953855,74.81063329607352,2,Medium
6.55637671251769,4.5784299659976,3,6,5,1.476942759961414,1,5.652088752731719,68.94848569820007,7,Medium
5.959921434224908,4.994071528708725,10,5,3,1.8349926386336581,3,5.005004600634245,76.74199749912187,9,Medium
7.247419918816998,2.3648073671458087,3,3,1,3.082683516983682,4,8.61813349728882,72.48393343027686,10,Low
5.218855484740887,1.3672839998872344,3,6,8,3.140313415002608,4,4.782624566826695,100.0,1,Medium
6.329144617974448,5.75200047793323,7,8,3,4.498867386165786,4,4.243446910845183,78.52622729352034,8,Medium
6.644354758054279,3.0159802417367962,7,9,2,0.0,5,2.670401205261755,91.90925292130008,2,Medium
7.1173266008704985,3.123750475317429,7,1,1,1.075704276848371,3,5.2800289737512305,85.17969507218871,1,Low
7.353937853706668,5.492291212773587,10,3,4,3.814009181074984,1,5.58590366703767,85.03961280924588,8,Medium
5.150429489794557,4.33434501410099,8,3,8,0.1992996822231652,1,2.5968236237189646,79.0855618046056,2,High
4.659062995117253,4.183831658122411,5,8,3,3.791265064170706,5,5.9063272081211515,92.70022487130707,6,Medium
8.033212186278211,6.7475035173516265,5,1,1,2.1473512731432445,1,5.466359047589717,86.54344232642342,6,Low
6.89877681437551,2.5347226544297854,4,5,4,2.1841327730225446,4,7.026891519767528,85.96743912939047,5,Low
5.601816156132136,4.891760192121856,7,3,9,0.7202020138805296,3,7.424736235803807,79.06579389822076,8,High
8.361382370627027,3.5855196873456268,10,2,1,1.5488367799957032,1,5.188558587228559,80.7022407384698,3,Medium
6.63880956115143,3.9028884182948853,4,8,2,3.7473763597099063,1,2.927270231735809,90.88911117575425,10,Low
7.9151566208765916,5.792702639618797,2,3,9,1.9523168647587732,2,3.3387568389107103,87.30055611545501,4,Medium
6.581022177692131,4.261753634434435,4,7,2,1.555500971789795,2,8.524255326158181,86.2347231450854,7,Medium
8.972897509858385,4.307444118574449,8,1,3,2.405719196379236,2,5.330978786245121,77.45957508332452,7,Low
8.606409010931845,5.108761005964704,9,6,7,1.8077823996973428,3,8.492307559102114,100.0,8,High
6.201243021825112,2.952570905685672,3,3,3,2.345151149806441,4,5.99720963697446,80.20293260442176,2,Low
7.6658851411452265,2.2411854989914906,7,8,9,1.1502586678400788,4,6.507471274356897,84.6974733827458,2,High
7.274451139502177,1.9327862089684498,9,6,6,1.9228473513918947,4,6.877447232476318,83.12966371125279,4,High
8.142357869038818,0.5504651159359972,4,2,3,1.3589237345592813,3,2.5537223711811534,100.0,10,Low
5.342091847303875,6.584310694910483,10,6,9,0.1960333593053225,3,5.613901500225053,82.09185387292413,9,High
7.323261751998127,1.8451874514174753,3,7,1,2.4819577872476852,2,2.526002197275875,81.17658059024346,10,Low
7.770109384219506,3.168119564621342,5,5,10,0.7662271584444444,1,4.43017530424507,86.18311148116669,9,Medium
4.389512616292263,3.084780050166619,1,3,3,1.835259069895898,5,6.280339272246101,78.06459110537814,4,Low
5.0800897848010695,3.9611100467136513,3,4,1,2.926068245827911,5,2.9493322189350946,86.11599716901513,9,Low
4.0529213866878795,4.723605818808945,8,4,2,0.50218654345957,1,6.118674649055344,100.0,3,High
6.17671179866653,4.7907102325396185,8,6,8,2.604684096949602,2,2.0032620290683285,87.99695555551091,5,High
7.3610507069551545,2.6253838421465923,4,10,7,1.7001865430313374,1,7.2866396479231375,87.63245921726582,10,Medium
8.302828462515233,3.249317429320383,2,1,2,1.033476599072936,1,3.6711256357893047,77.82095107090788,9,Low
6.58891373650373,3.9238699257324496,8,4,2,4.022923288886068,5,2.9457651515624326,100.0,6,Low
8.45433865468555,3.1269633107246793,8,10,9,1.9994437042451647,2,2.1292881680178386,100.0,3,High
4.84387825014213,5.911018364029989,10,4,6,1.4319071104232588,3,3.8412923343246828,93.5268037582701,10,Medium
4.455941072773815,4.2364624274573774,4,10,5,1.2197870776335982,5,1.184776386086401,91.5383322306238,9,Medium
6.433342761324058,4.602316679074726,3,1,10,2.8811624684366963,3,3.903201721783341,82.65234648561183,6,Low
6.960878538727169,4.494321903001119,2,9,6,1.3879437735365885,2,7.198974050666163,88.91337580844622,4,Medium
6.460766302287088,5.260210786227987,9,4,9,2.756518098541026,1,4.622576800520332,76.64842395137492,4,High
4.019069479952148,3.7715323380555605,1,7,7,1.9975201688768394,4,2.6449627681867183,73.7388602422126,8,Low
6.393055952584654,1.55475207806623,7,3,10,3.1161880644338487,4,5.452526633137617,70.12640083274258,7,Medium
4.934636599394176,4.099531927628963,5,10,10,0.957460552517116,2,5.275791551749814,89.10673973274798,1,High
7.303607058596046,2.5229646593122563,8,3,9,1.0969367609039955,4,8.913219925171433,71.21625527679312,6,High
6.939917895316218,2.7070749773753646,4,8,4,1.7189946859699314,3,6.581442037080812,80.00364596887518,8,Low
5.372144256407173,4.37954602813264,7,8,2,1.801933502475224,4,5.61119625434569,84.38770624798023,3,High
5.883359699195967,5.357424607150453,5,1,8,1.6454429713029894,2,6.810133096719095,94.95290399522031,9,Medium
5.228943773733258,3.5319073651040926,5,10,4,4.631440405426518,2,4.731237863639875,79.2177983337908,10,Medium
6.4247850832721936,3.963249518898446,9,2,9,4.063247004351908,3,4.849173638187601,96.13272312739393,2,High
7.646170784601486,6.053322416952857,9,8,4,2.299055074821043,4,8.317880606863131,94.39158913144182,6,High
5.317128744397348,3.8611297692328526,9,1,8,2.4169720740504577,4,1.728841946367504,74.28691672329026,1,High
7.104855818621413,7.4025246712705925,6,8,9,1.763567819920419,1,6.935891026281879,96.22825493885276,2,High
5.863690857953071,4.348264468447316,6,8,9,0.9501744664818692,5,4.778417048624449,82.16418877858464,5,High
5.548552601285187,0.8588558612662736,5,2,10,1.8179277594447478,2,4.417021157493296,80.01048876274082,1,High
6.371563568054531,4.630012431656799,9,4,4,2.7711177514620537,1,3.8942081326125746,82.20646724586675,8,Medium
5.257709213096751,4.071737577324167,10,6,1,3.305626761568009,2,5.307348041128376,84.96494273241326,1,High
5.8356208335833815,5.434629131124119,8,9,3,2.9957084205227056,1,4.912941066990667,80.84955399562365,9,High
5.062546528893382,4.509772026904938,7,8,9,0.4902257068457885,5,4.170595226546066,76.60308339638752,10,High
8.857670159499667,3.2923160240243394,7,8,4,1.710772321846287,1,3.594684509766698,77.48744406305326,3,High
6.542316262366074,1.6635526455659515,6,7,5,0.5311324351340077,2,1.1893390950981293,86.38942809704015,2,High
5.660329390408897,3.186465114070962,5,9,7,3.1688435574027185,4,3.5523925112966594,83.39536448182956,1,High
6.756775892881066,2.2242193186860497,4,2,5,1.5876156051996675,2,3.9754097074780566,90.27309693399563,9,Low
6.365206340371004,2.629214825292916,3,3,4,1.952889884368967,3,5.302462144333684,85.52362897203263,4,Low
6.234836480560133,4.3828676066309145,3,10,2,2.4800502680050016,3,8.926171769363009,85.77013995983758,1,High
7.23700004005211,6.00485675652711,6,8,2,4.7661399198118986,3,3.7680876129731624,90.92812234834287,1,Medium
7.409009252056766,4.092007294734472,4,6,4,2.268274939789526,3,2.95253829250566,99.18918071912684,7,Low
5.863398622867367,1.7061754069472235,6,10,10,1.7617289621937482,5,3.571007817393804,99.59022348291889,2,High
5.809018111226384,4.166904002330211,3,9,10,0.75895787879636,4,5.30668953520423,98.40406420114218,7,High
6.169937963418027,5.294947229968477,4,10,9,3.4586394485031056,4,6.177270919592545,93.70449169741308,7,High
3.737694602317298,2.5853256435209264,9,4,8,1.8183635357029246,2,6.456690426139086,100.0,10,High
4.681770725361737,3.2989742499906236,5,8,3,3.6571424649276993,1,6.655415996468532,89.37823766243572,9,Medium
8.14024912093343,3.5220322920937956,7,10,9,3.105613112948723,2,6.938461175223949,88.25545815322072,7,High
8.473961256201541,2.32265253037664,10,3,5,1.5370438973915284,2,4.44223272505366,100.0,1,High
6.201156752532346,4.472420650765788,2,3,3,0.6077238191440957,2,9.106280367482416,57.740311499005244,8,Low
7.191868355666919,3.318577777088328,5,8,5,2.2725691172036067,2,4.290462957682472,82.86103511355681,8,Medium
6.873500185452244,4.129298665860541,9,5,10,1.3850964712283982,4,5.218681152681818,97.5249572915,4,High
10.0,2.16876173329685,3,3,4,2.0393458424563056,1,7.591654143545384,94.80262952721684,8,Low
7.843489893721492,2.8438125495148845,9,10,8,3.0490496068543376,2,6.132850055975531,100.0,4,High
6.346498890223081,4.583572036741657,6,1,5,0.3464178843751664,4,0.5183065119545232,86.0748571833142,8,Low
5.353351471279489,2.9407502718623495,4,3,10,2.2646138440682138,2,5.011271660593706,80.69182397611804,5,Medium
4.572264415690913,6.090445776850108,7,9,8,2.7595961908857367,3,6.7239295121729725,81.67915253325805,4,High
6.744156363040668,2.9005457215780965,8,5,9,2.808110561756063,2,2.313059440940884,88.18068162861248,6,High
5.592379105658836,3.837027088627829,6,10,4,0.6364578288125771,2,6.501385590257973,100.0,2,High
4.793295548482791,4.898886247809635,5,2,7,2.4193364697739637,5,5.780307880026906,100.0,2,Medium
5.724112538908968,1.3724514006004522,6,7,2,3.2035365819066923,3,7.367840967702746,84.43985328166329,2,Medium
5.202142395662726,0.8587867820288362,5,2,6,2.3432337984000755,1,3.616137355322718,87.53008486677791,9,Low
8.524569962087078,1.211515528144858,8,4,8,1.8843057938914634,2,6.99178683117849,78.88398420797135,10,Medium
7.557967708339341,5.393876155140774,1,7,7,3.1396129405734436,1,5.319216494801663,79.92784452394454,3,Medium
6.490432830420059,2.67221278116133,7,4,7,1.30568118956117,3,8.532100608104574,95.46257213437173,10,Medium
8.27593296666803,7.337298928502379,10,7,8,0.4701670917967298,2,10.57209987562665,100.0,4,High
6.592841969177142,2.6536286020139173,10,7,7,1.7994021850690685,5,8.076660878105105,78.02716319530185,10,High
5.466458958406084,3.7768269547955553,2,1,5,2.5350451917039987,4,5.9610373562164485,87.42956352131351,8,Low
8.327748892723589,5.813164928851814,9,6,7,3.0389367614364335,5,9.64200799212361,82.56921943920793,4,High
7.1466920524215904,6.509139332238684,1,9,10,2.530502574167932,5,6.206956083335967,93.63871659552007,10,Medium
5.255304614808252,6.592255364954597,10,2,3,2.835821068724858,4,3.1841085729547673,81.11483977643545,10,Low
6.27159358629967,5.312549345889714,6,3,5,3.0453114301039594,4,4.921453386096849,65.73545060540451,7,Medium
5.4492580959382915,5.036093788717194,9,10,7,1.6606229937018895,4,6.523344372590003,95.03690711112002,5,High
4.8406403228427966,4.388790423801774,1,5,9,1.8520606980924101,2,6.651908311240128,81.9651637014326,9,Medium
7.61141305703797,4.667541614249957,4,9,2,3.2871677931498757,1,2.749470220384681,83.00556284111944,4,Medium
8.791299968564157,2.6732214255072,4,4,4,0.7898429757693126,1,2.812935427080655,89.35587916691838,3,Low
4.8217189114170305,2.272701674866539,9,1,7,2.429132861522295,4,4.3173803075803034,88.5283364315262,2,High
7.175563084028685,3.494938313883572,5,4,1,1.2832911710829786,5,6.069087226912381,89.56121658752389,1,Low
5.719228917053807,3.2447230662126074,5,6,2,3.1002616032309698,3,6.3251250997598385,68.70266834753804,6,Low
5.915449539482365,2.820157926009087,6,5,9,1.9820645194248603,4,5.282610248209621,90.56309012036492,10,Medium
5.789127290913357,4.544581171185073,1,1,10,2.007593935378124,5,3.331142532964705,65.90943649648865,2,Medium
5.463211076384221,4.932957812855766,1,4,7,3.728879887396686,5,8.473885886038605,92.69565143781007,8,Low
6.558225953533793,3.632610329437771,9,6,10,0.9239572205513538,2,2.8558838763139205,96.1838128211058,6,High
5.502859860306755,5.716295121582893,3,10,7,2.215819473218603,2,7.604681489707523,71.31479857274783,5,High
6.824548190935807,1.7874663287997423,4,10,6,1.819873868902179,1,6.477646566900731,88.2843299058155,2,High
6.439714268661036,3.2095108110804227,1,4,3,2.532411316043031,1,7.5606646077434565,95.57179129614433,7,Low
6.2132623437603085,2.4247665190957925,9,9,10,3.929330786688946,3,4.111133414154166,80.50996379628467,2,High
5.4109236055500824,0.7001950743904102,8,5,3,1.3947584900748176,3,4.714691603821592,91.73636365708623,5,Medium
